4FGL-v30,delta,ts,r95,glat,glon,eflux100,nbb,class1,variability,pindex,curvature,e0,sin_b,uw_name,bb_var,association,category
4FGL J0733.7+0205c,0.11347768845406428,29.309100896702148,0.2298875156732058,10.467664718092397,215.96292228454,1.6891523386201488e-12,28,bcu,19.986316680908203,2.77755804,0.624047636134073,843.5488797456474,0.18168058957921546,J0734.2+0205,1076.9099156342718,bcu,bcu
4FGL J0733.7+4110,0.009090985212720244,285.49338241969235,0.027361192453970114,25.050132500896837,177.68406163295393,3.049497605266217e-12,1,bll,11.364707946777344,1.82074958,0.12748938643646346,3622.664124236932,0.42341109851687764,J0733.8+4110,0.0005744080990552902,bll,bll
4FGL J0733.8+0455,0.020359551653091584,223.04341529577505,0.05315476083546858,11.665982392012502,213.36701927214924,4.9763076677424576e-12,8,fsrq,152.3446502685547,2.48493896,0.056888313996450446,739.7592392955604,0.20220587620368036,J0733.8+0454,377.5546380137614,fsrq,fsrq
4FGL J0734.0+5021,0.00882595494467559,1123.3602314982563,0.027203411452741973,27.134891480959226,167.72203044036064,9.017769970095844e-12,30,fsrq,462.6731262207031,2.38982448,0.09528982477519099,848.3058943244498,0.45608693671243905,J0734.0+5021,1031.1605220455783,fsrq,fsrq
4FGL J0734.3-4448,0.014845206750048608,27.490693765692413,0.05044202882942856,-11.769221517521162,257.5321267592028,9.876096001508886e-13,1,,8.04145336151123,2.01206219,0.04310388668459231,5058.498014287965,-0.2039701886433837,J0734.3-4448,-0.0,unid,unid
4FGL J0734.4-7711,0.01648832447292094,585.7601110101677,0.0286491549246137,-24.051709977197746,289.11723289721374,6.567745194967826e-12,8,bcu,192.97268676757812,2.21664468,0.21306552476015872,1256.2132054478377,-0.4075609606403731,J0734.6-7710,421.8510597515646,bcu,bcu
4FGL J0734.7-1559,0.006747665945204825,4837.5639249051455,0.019643585844720868,2.011757988397216,232.05761187403945,4.1371615782585855e-11,1,PSR,8.62411117553711,1.55227582,0.2187603706410024,1174.589615071117,0.03510458656532967,J0734.7-1559,-0.0,psr,psr
4FGL J0735.0-7255,0.015815179874484265,41.03985741292127,0.06317090109576282,-22.72221978984768,284.70572937973566,9.316134807352369e-13,1,,12.83812427520752,2.22084465,0.3878647337449026,2458.732513211077,-0.38626378140133155,J0735.1-7254,-0.0,unid,unid
4FGL J0736.9-3231,0.004203666191944236,306.0400083842688,0.05333852889796995,-5.577213897254815,246.78942766671577,9.433294858276497e-12,1,,17.07637596130371,2.56247046,0.3220561467300431,812.6459307772703,-0.09718709756347002,J0736.9-3232,5.367211997509003e-05,unid,unid
4FGL J0737.3-8247,0.01623782030273315,326.0613369239727,0.02501312364609092,-25.48733184555391,295.1101179554554,4.601252567087112e-12,2,bll,12.817259788513184,1.94033306,0.03141521596254915,4455.997538248282,-0.4303115237733323,J0737.1-8248,11.091662266349658,bll,bll
4FGL J0737.4+6535,0.02039568670745176,75.48018158052582,0.0469669532837054,29.255073494588505,150.5614988826212,1.868379339239349e-12,2,,23.50773048400879,2.30797796,-0.08461244155815173,2063.8568360076147,0.4886984983916989,J0737.5+6536,26.958700618581588,unid,unid
4FGL J0737.7-8047,0.03404729138539461,31.38718673447147,0.06033700419638763,-24.906188205936655,292.95613539121075,1.3319241833732452e-12,1,,11.843330383300781,2.11031951,0.004079865070771849,4069.289641503364,-0.42113377580888267,J0738.2-8046,5.7712850320967846e-06,unid,unid
4FGL J0738.1+1742,0.005422039621091576,12460.11870669038,0.01081110324097682,18.07373603754542,201.84482285022483,5.1999261059922025e-11,31,bll,208.4160614013672,1.98550995,0.06632694066562306,2446.928727256868,0.31024068760968443,J0738.1+1742,2472.9326460543334,bll,bll
4FGL J0738.4+1539,0.018374222666773275,40.61544180731289,0.059651840952463966,17.29408902306652,203.85015200424067,8.548557540406304e-13,2,bcu,11.396310806274414,1.82754849,0.2506659191767402,4731.885533062471,0.29727637363373627,J0738.3+1538,0.2325895917284484,bcu,bcu
4FGL J0738.6+1311,0.0362841653022076,94.00200902787036,0.1462892476023547,16.361635153130248,206.19886290359375,3.722917354436037e-12,5,,23.07451057434082,3.0,-0.08675727832186952,363.7731895176022,0.28169904377499616,J0738.7+1312,165.2720503573596,unid,unid
4FGL J0738.9-6736,0.0134175551564137,357.62362037296407,0.039193911910232776,-20.582061422298302,279.4574130960816,6.35410180067693e-12,10,fsrq,52.7255859375,2.51224275,0.07638297322685172,732.5228800502539,-0.3515485628648108,J0739.0-6735,366.86967835111454,fsrq,fsrq
4FGL J0739.2+0137,0.012743693485390844,15011.774024489683,0.012839494958028054,11.371304478392254,216.99542801243624,5.866229115009163e-11,96,fsrq,2811.490234375,2.284165,0.10891528096110825,619.4482105309277,0.1971663650915288,J0739.2+0136,9032.36114878028,fsrq,fsrq
4FGL J0739.6-4530,0.03087969982612612,45.39563278364949,0.06391304381913229,-11.267130645495858,258.57442627080906,1.091258752034628e-12,3,,8.724172592163086,2.20279773,0.6294746399897799,2159.425036622831,-0.1953835545234658,J0739.4-4529,23.470882226266838,unid,unid
4FGL J0739.7+1743,0.0545208946559644,161.42859285126906,0.07647931374580627,18.403870076222375,201.95585895576423,5.3333925027484825e-12,22,bcu,19.087427139282227,2.67518748,0.30810009700388274,924.02054909374,0.315713128600322,J0739.5+1744,1412.0424458311509,bcu,bcu
4FGL J0739.8-6722,0.032377369920850774,67.09940155758522,0.03402615703307667,-20.450290656955435,279.2292399399645,1.3151460852004788e-12,6,bcu,13.907252311706543,1.81110359,0.07695347342132619,9243.167031627578,-0.34939460053636706,J0739.5-6720,94.40276039145236,bcu,bcu
4FGL J0740.0-0753,0.1149463527039242,61.788434904883616,0.07389256493090024,7.133330490808583,225.49352572307816,2.8984072140114775e-12,4,bcu,23.52295684814453,2.54613649,0.07735179103549594,883.1566838123329,0.12417872188282354,J0740.1-0747,54.71172291004251,bcu,bcu
4FGL J0740.9+3203,0.03973774754963795,68.04087806283496,0.053283855424130305,23.84054799272815,187.7064426054135,1.686478476522311e-12,4,bll,7.7146220207214355,2.1920852,0.021180589328950727,2416.2558127821603,0.4041927085209587,J0741.0+3205,66.37580142676336,bll,bll
4FGL J0741.0+6618,0.01984500413727937,447.5762637696462,0.03481410850022179,29.632938277062372,149.74430699278992,2.9108825151514592e-12,1,MSP,18.184873580932617,1.24627208,0.2576070640792627,1765.185546875,0.4944416413846605,J0741.0+6619,-0.0,psr,psr
4FGL J0741.0+3226,0.02656812313148816,66.90010733273812,0.03547775708814879,23.921705366599724,187.35062403938215,1.0767878799263817e-12,1,bll,10.251092910766602,1.43058504,0.4080050800861601,16409.344363131,0.4054879046289186,J0740.9+3225,-0.0,bll,bll
4FGL J0741.0-5226,0.009493832017318918,32.82838131999597,0.05108141587926749,-14.170585215194343,265.04344423512697,1.3100161281286724e-12,1,,19.89902687072754,1.91233809,-0.0612324026543265,9670.865315399427,-0.24480965502420998,J0741.0-5225,1.3832572676619748e-05,unid,unid
4FGL J0741.2-5140,0.06121657392263363,28.587492690887306,0.1112102998326701,-13.821409125122072,264.29152428226206,8.97172405390497e-13,2,bcu,12.399200439453125,2.41135224,0.7201388750017079,2002.1803884300552,-0.238896314684295,J0741.0-5137,22.108205998872904,bcu,bcu
4FGL J0741.4-4709,0.058027609704432485,250.59688463970087,0.06362675994869588,-11.685423456678434,260.27030055610373,9.053001124081983e-12,8,fsrq,36.67852783203125,2.92778117,-0.05046943382863711,473.1518197735646,-0.20253816601930943,J0741.7-4709,180.1446591086874,fsrq,fsrq
4FGL J0741.9-4157,0.035922132619071255,55.304666716372594,0.13392743203112079,-9.187838238748848,255.63960932121657,3.234672632043319e-12,1,,19.190427780151367,2.02637332,0.23104305095902333,823.0552901576754,-0.1596716518070659,J0742.1-4158,7.343478500843048e-06,unid,unid
4FGL J0742.1+4902,0.016295625242797627,172.72912773233838,0.04780969148410911,28.17445739519436,169.4569551386467,2.507025759627447e-12,4,fsrq,68.0588607788086,2.21171421,0.13515296675523647,1556.867459211121,0.47215783059547306,J0742.0+4901,115.46968214621154,fsrq,fsrq
4FGL J0742.6+5443,0.004973278829922144,4370.578370542382,0.01576274749159289,29.096522579590797,163.04815088013106,1.898889761477204e-11,45,fsrq,2676.4130859375,2.29157169,0.0746233357178494,676.4041374906234,0.4862823481634072,J0742.7+5443,4763.515109869926,fsrq,fsrq
4FGL J0742.8-2822,0.016035382548694816,902.8047572127545,0.03545225205860487,-2.457843055420961,243.7808610286645,1.432759325568506e-11,1,PSR,8.784042358398438,1.34732282,0.27365463205889506,1461.704828608905,-0.04288429843622604,J0742.7-2823,-0.0,psr,psr
4FGL J0742.9-5242,0.018223317003229184,68.41821014508605,0.09340870528228927,-14.046024603248807,265.40854350255296,2.2679637814312684e-12,5,bcu,43.7230339050293,2.60749491,0.4022450184118176,1137.0899008990912,-0.2427012374535373,J0742.8-5241,84.85591126006761,bcu,bcu
4FGL J0743.0-5622,0.07357525173754387,44.29873788869008,0.14648802771469963,-15.587521995205678,268.896439428587,2.577281759460773e-12,2,fsrq,26.168136596679688,2.70412762,0.044452337346756465,708.997136497668,-0.2687100545116091,J0743.5-5624,19.723447088446846,fsrq,fsrq
4FGL J0743.1+1713,0.0058521233598552,143.7165465153521,0.04761043393414186,18.967574671853047,202.80939043596413,3.4374617788382416e-12,10,bll,12.098773002624512,2.29645348,0.006803405694988385,1940.9169711474424,0.3250330062165043,J0743.0+1713,266.91490808095074,bll,bll
4FGL J0743.2+4034,0.5301992250749072,29.21380916191265,0.3362931309761317,26.565177434357647,178.23130854663998,1.5466256584096748e-12,1,,12.4996337890625,2.80346959,0.48939440453009686,365.7938019201454,0.44721556646331223,J0742.2+4104,-0.0,unid,unid
4FGL J0743.3-4912c,0.02688142473227678,70.19695312064141,0.07121274490410896,-12.391658199333799,262.2313359589596,4.1977013923736865e-12,2,bcu,2.9617574214935303,2.66805859,0.0077758554026696736,940.8667430812671,-0.2145931293315439,J0743.3-4911,12.226490759764602,bcu,bcu
4FGL J0743.6-3805,0.017087697419020616,59.1009195917286,0.07376399856044555,-7.060948066655084,252.34025485514798,2.6930260997190765e-12,7,bcu,44.80378341674805,2.37994456,0.2631052249412069,1687.7661112079286,-0.1229250897014112,J0743.6-3804,90.40247456239888,bcu,bcu
4FGL J0744.0-2525,0.008547396461635272,1290.7530944354369,0.02905836696828994,-0.7317220132418646,241.34920579454223,1.5586742098909037e-11,2,PSR,6.112335205078125,1.0,0.38689848897858203,1684.716796875,-0.012770611191588678,J0744.0-2525,12.924186103744432,psr,psr
4FGL J0744.0+5033,0.021844307290130895,41.04767026740592,0.07287407504177681,28.753378358717033,167.8314548383602,1.093075799965715e-12,4,,17.48074722290039,2.0783917,0.0626686713257163,3181.173362464639,0.4810404629463233,J0744.1+5032,32.25817074087274,unid,unid
4FGL J0744.1-6211,0.01072176658200663,32.23038300708868,0.05661403409355544,-17.975965660356046,274.40073048459226,8.104469807807484e-13,1,bcu,8.400431632995605,1.33422785,0.885104802856429,25878.44990108496,-0.3086180195709727,J0744.1-6211,0.005641822314238709,bcu,bcu
4FGL J0744.1+7434,0.005992675438411748,480.9489694710355,0.019648286232878252,29.57747398549779,140.25153122131286,3.939583101927737e-12,6,bll,20.5264835357666,1.76165845,0.014959094161171027,5861.513421894269,0.4935999837741743,J0744.2+7434,64.14209295530853,bll,bll
4FGL J0744.2-6918,0.008498090839803282,142.2195387929678,0.04301070669423309,-20.780733632821224,281.3468178825245,2.4971869058655967e-12,4,bll,29.98231315612793,2.2822064,0.2127155885605525,1726.2777676076937,-0.35479259641416205,J0744.2-6918,53.645676709789086,bll,bll
4FGL J0744.4-1403,0.3751819361811118,65.51037040702067,0.4368009105982166,5.363841837433203,231.401087644763,3.4035586224589687e-12,2,,7.874706268310547,2.75906606,0.5893032747141924,588.4497325676194,0.09348001638302333,J0745.5-1346,17.841966877393133,unid,unid
4FGL J0744.9-4028,0.013722547415149357,223.64718334493227,0.03920836310933364,-8.00131941214612,254.5826667379413,3.7427168420519295e-12,1,,13.420897483825684,2.05055557,0.43249041777834174,2090.266132843496,-0.13919590490155145,J0745.0-4028,-0.0,unid,unid
4FGL J0745.4-2447,0.2530091685238611,41.68786503165029,0.34789662411175276,-0.24546964163065096,240.7285370728207,3.963657557609749e-12,2,bcu,15.203064918518066,2.87561249,0.5338386344060253,729.4991116261602,-0.004284240354035075,J0744.5-2438,14.153844769120042,bcu,bcu
4FGL J0746.0-0039,0.16836113771338204,40.78690566937439,0.13069741281378536,11.674450442295662,219.91110037381227,2.019634377113584e-12,13,fsrq,8.660738945007324,2.61593754,0.14798809707344818,628.798236709469,0.20235061635008758,J0745.6-0046,246.1007400303866,fsrq,fsrq
4FGL J0746.3-0225,0.004871587511110829,350.937497114297,0.024637561252186198,11.058136596911545,221.48488895906797,4.537185133744735e-12,1,bll,22.220003128051758,1.78699351,0.10391554319752472,4384.452357395368,0.19180492957425585,J0746.3-0225,-0.0,bll,bll
4FGL J0746.4+2546,0.05196705728211671,440.5748286203016,0.09297476418120719,22.867016318683547,194.57315292575862,7.166166241531112e-12,13,fsrq,99.2529525756836,2.84439018,0.25202521017239077,329.7288573076021,0.3885935833532876,J0746.3+2548,296.42889476848313,fsrq,fsrq
4FGL J0746.5+2730,0.028006528833107735,81.85128712793812,0.08164331663507493,23.51162425867698,192.84054339730383,1.7617807492399994e-12,6,fsrq,42.43465042114258,2.45128514,0.3409647997564269,1002.7019790774611,0.39893511532080794,J0746.6+2731,90.18678997221446,fsrq,fsrq
4FGL J0746.5-0710,0.009029223579951244,356.20819669100456,0.03258777360085772,8.82158276675528,225.7290233690233,4.574031298556172e-12,2,bcu,20.544511795043945,2.11306526,0.2386239087034503,1870.341709120073,0.15335808150778096,J0746.5-0710,15.21514625265263,bcu,bcu
4FGL J0746.5-4113,0.0020686021403238794,60.53858845378272,0.036408012384596684,-8.104847254579687,255.3861121762886,1.7571979910505402e-12,1,,16.55623435974121,2.05905694,0.08028325943174597,5203.124576714441,-0.14098498798128264,J0746.5-4113,-0.0,unid,unid
4FGL J0746.6-4754,0.0063255387595774,2462.713109224569,0.013627068283035376,-11.300820690324878,261.3520605932025,1.8299196699546268e-11,15,bll,180.25991821289062,1.87230492,0.058916512264145515,2904.63099217449,-0.19596019029997264,J0746.7-4755,907.0671918653596,bll,bll
4FGL J0747.2-0736,0.010812898797401499,59.81798356887885,0.05406503648011959,8.769854707742464,226.20317977364328,1.530186968170514e-12,1,,8.800893783569336,1.89978423,0.13674862544550415,5009.715728049281,0.15246587398543363,J0747.2-0736,-0.0,unid,unid
4FGL J0747.2+4529,0.03823469422028907,66.85832818888593,0.07615859408507226,28.403425003678123,173.543232529445,1.7005725744335814e-12,1,bcu,14.372856140136719,2.21804699,0.025044499457449465,2263.4700304443927,0.4756767914931351,J0747.2+4532,-0.0,bcu,bcu
4FGL J0747.3-3310,0.002528350432990554,596.589515466243,0.026994486577789613,-3.9957715094257455,248.42710011995433,1.745287894121778e-11,14,bll,131.017333984375,2.32828359,0.03699544007977895,1755.064022292819,-0.06968285224704278,J0747.3-3310,300.7293282546048,bll,bll
4FGL J0747.5+0905,0.022371903665353195,158.84049908444285,0.03701384050731514,16.53051477663863,211.04122405575015,2.654660078025331e-12,3,bll,5.948056697845459,1.98247763,0.020812571026973536,3014.173952936876,0.2845259558004321,J0747.4+0905,19.255721462689394,bll,bll
4FGL J0747.5-4927,0.0328677804777447,383.7518745479174,0.02228556885646137,-11.918878436351674,262.7734883464914,6.183072878295386e-12,2,bll,14.189205169677734,2.08308357,-0.008427485491457887,3200.9864244914106,-0.2065265839763229,J0747.3-4926,39.22159919049591,bll,bll
4FGL J0747.8+7410,0.07165070080203237,118.78899759240448,0.15017414589644054,29.842800797724333,140.60997175273457,2.822700029880628e-12,9,,32.13801193237305,2.90055897,0.26929733431828584,508.30806551677824,0.49762205597750025,J0747.7+7414,225.21622956422675,unid,unid
4FGL J0748.0-1638,0.012175254047484301,269.8783963464666,0.07417916651355433,4.471489086402787,234.21080562113437,7.84127116378628e-12,5,bcu,55.814239501953125,2.63298197,0.15281897652411613,845.0895890583796,0.0779630106829186,J0748.0-1638,96.2900511014177,bcu,bcu
4FGL J0748.3+8511,0.008973576617011085,272.47062636283226,0.031408176770255494,28.20253666275192,128.20997723328583,2.555691972092817e-12,1,bcu,16.58330535888672,1.73202711,0.12921520515408735,4518.3855351126695,0.4725897824567913,J0748.0+8512,-0.0,bcu,bcu
4FGL J0748.3+4928,0.017712741660236384,68.40767001290806,0.07010708367466416,29.271846088025548,169.14372769406566,1.1057688951486746e-12,3,bll,29.300647735595703,2.24190412,0.45089677931854366,1889.7943904731064,0.48895387662750284,J0748.4+4928,34.78762258714926,bll,bll
4FGL J0748.6+2400,0.012036572417708993,664.6717181818094,0.0300551048341389,22.73597545160473,196.6151140813208,7.287816195450714e-12,15,fsrq,138.7986602783203,2.25648011,0.0782499766569078,1307.3521790290124,0.38648521873046765,J0748.6+2400,516.0923096012438,fsrq,fsrq
4FGL J0749.0-3904,0.034203792482710695,73.62194028077647,0.037212157107267246,-6.609621192079218,253.7034124179774,3.49968373521478e-12,1,bcu,9.167835235595703,2.107023,-0.028496573892211607,4747.953607109259,-0.11510395749634757,J0749.0-3902,-0.0,bcu,bcu
4FGL J0749.0-2956,0.005319453108888585,35.757245369721204,0.06433670990231406,-2.0419636387891003,245.8234951756513,1.5885925191622413e-12,1,bcu,12.2699613571167,1.98433694,0.11041752366297009,8160.139733481836,-0.03563144477921839,J0749.1-2957,0.023494531228379856,bcu,bcu
4FGL J0749.2+2314,0.016514885976186642,63.92890030937269,0.039651455943568725,22.600974247975234,197.4633410579266,1.5336613935979825e-12,6,bll,5.235966682434082,1.89021448,-0.03290740043654372,5895.040795209433,0.3843110207183558,J0749.3+2313,194.79781039918052,bll,bll
4FGL J0749.3+4453,0.007406156488780609,323.5875593213132,0.03524802183725398,28.65892374556303,174.35274886891872,3.3850326236970198e-12,7,bcu,59.372066497802734,2.23017257,0.16991459649678964,1442.0912582218632,0.4795945340695898,J0749.4+4453,111.24056471075545,bcu,bcu
4FGL J0749.4+1058,0.025466390808317026,130.4128632841166,0.04483417824533491,17.785423468236644,209.46513715985955,2.4497662498623865e-12,3,bll,12.456500053405762,2.0488791,0.08467012834457721,2856.111308509629,0.3054530652881496,J0749.3+1059,20.8296061302068,bll,bll
4FGL J0749.5+1026,0.15691808689860653,95.53887502057478,0.17713860282732066,17.710771184569232,210.0982570905317,3.488311573941892e-12,6,fsrq,13.846460342407227,2.92445586,0.12227707084639938,285.5658632346646,0.30421214889417764,J0750.1+1024,66.66070583209898,fsrq,fsrq
4FGL J0749.6+1324,0.0365723065723931,151.79613039887045,0.05522320689674932,18.831257043374617,207.1676684738177,1.8866778188247786e-12,4,bcu,9.835453987121582,2.19108678,0.4893240520653763,1658.1522162552633,0.3227820806980652,J0749.5+1324,91.6560173877898,bcu,bcu
4FGL J0749.7+7450,0.015140683519185962,137.0109324203804,0.04497803988485984,29.900516847340953,139.89036047483336,2.951667571502725e-12,8,bll,16.81670570373535,2.37879285,-0.07459750626426231,1890.2537598042857,0.49849555973850135,J0749.5+7451,120.90962862012287,bll,bll
4FGL J0749.8-4420,0.01910590079849877,70.91808727942407,0.07197672171331457,-9.111130409023712,258.45322503361115,1.912047397634383e-12,1,,4.74646520614624,1.0,0.3975907946834556,1699.0666563483214,-0.15834988153090856,J0749.8-4421,-0.0,unid,unid
4FGL J0749.9+1823,0.02414664535369178,56.00340494827833,0.0649126826407651,20.92422044544579,202.37953699433092,1.972901655688193e-12,5,fsrq,28.885231018066406,2.35393424,0.14859327451026694,2044.2137482694775,0.3571328804395032,J0749.9+1821,72.82046472150728,fsrq,fsrq
4FGL J0750.0+8238,0.01711512266660103,45.14089412242174,0.11260198812747042,28.7625542858866,131.07878286115405,7.235910978272139e-13,3,bcu,28.069225311279297,1.03566895,0.5010306363976813,1373.7431076878374,0.4811808601481914,J0750.1+8237,27.294121909478235,bcu,bcu
4FGL J0750.5-7519,0.02010848486527197,35.77158596762456,0.09181286159745844,-22.552540159488345,287.52977399492363,1.078940787435631e-12,3,,17.878498077392578,2.19477414,0.42082311231063096,1947.6257169581688,-0.38353046774699273,J0750.5-7518,20.864068166585113,unid,unid
4FGL J0750.8+1229,0.017206246729466926,1118.1351429860806,0.029427032581820854,18.752071735599035,208.16921976430208,9.460368570113288e-12,21,fsrq,276.8154602050781,2.35419432,0.12013842051724621,884.8489414452566,0.3214737047678417,J0750.8+1230,1076.811620777612,fsrq,fsrq
4FGL J0751.0+7908,0.018595345442768505,771.8807361143408,0.02604298410207236,29.386334302899055,134.98788565291878,4.253544705316304e-12,8,bcu,126.22776794433594,2.09101699,0.17972031829233126,1549.5277320836574,0.4906959452202969,J0750.7+7908,194.5100977191064,bcu,bcu
4FGL J0751.0-5131,0.05175695906878219,707.7191250843462,0.025837188108351325,-12.423534622290754,264.98224158755625,9.085861887690299e-12,16,bcu,695.4201049804688,2.31410466,0.16662933363412735,1352.8666689573574,-0.21513648367104923,J0750.9-5134,902.2877740078561,bcu,bcu
4FGL J0751.2+1808,0.004497798394932032,2037.915542405448,0.020209688274034562,21.108089915747573,202.72250315106194,9.843767731064668e-12,2,MSP,10.140970230102539,1.0,0.43770022913177664,1864.9084931554105,0.360128533526827,J0751.2+1808,15.405857016914524,psr,psr
4FGL J0751.2-0029,0.004389012608977617,39.639580081100576,0.05904306908261412,13.04404662783902,220.32139907272727,5.506455147764335e-13,1,,5.9399285316467285,1.85931594,1.0000728521503743,5746.844955943831,0.22570004324320844,J0751.2-0029,-0.0,unid,unid
4FGL J0751.4-0421,0.01562659855645316,90.68628688494208,0.052631339507767216,11.264812099635426,223.82928319622513,1.5267712914974746e-12,1,bcu,4.527556419372559,1.90778737,0.3066400780747103,4244.194568261486,0.19534386801434653,J0751.5-0421,-0.0,bcu,bcu
4FGL J0751.4+2655,0.02730613182663544,37.723746559699066,0.07425107729497711,24.35532445097636,193.86092640666644,7.304161907572242e-13,1,bcu,21.180570602416992,1.9389428,0.3131183313070385,3728.446942166213,0.41239421200352777,J0751.5+2656,-0.0,bcu,bcu
4FGL J0751.6-5029c,0.07690925733971775,44.32553522335365,0.20692200781909137,-11.835371825815445,264.1211476260871,2.287308661666473e-12,4,,14.921744346618652,1.69799075,0.36482351582654005,959.1506485091812,-0.20510032133737668,J0751.7-5033,89.79722301798665,unid,unid
4FGL J0751.9+3314,0.006403889416285355,2086.6899182789493,0.02396820516782963,26.363057576590716,187.25465789191284,1.361531887284004e-11,26,fsrq,2179.317138671875,2.41239133,0.09517011312200063,586.5399892763032,0.4440575614873128,J0751.9+3313,3094.3585007993906,fsrq,fsrq
4FGL J0752.0-2931,0.027004513293985496,153.1786403148435,0.09362951120181118,-1.290860678605062,245.7603163625179,4.398284461682144e-12,1,,6.711490631103516,2.33733779,0.6945308433061737,1282.0048832003877,-0.022527863091800163,J0751.9-2930,-0.0,unid,unid
4FGL J0752.3-1631,0.016952756291159634,467.2416449380107,0.023115211340632276,5.410119258839248,234.64706295486246,5.860562766941966e-12,3,bcu,35.65738296508789,1.88941468,0.11010490729843614,3065.8273776134506,0.09428414241357273,J0752.3-1632,24.14587992956217,bcu,bcu
4FGL J0753.0+5353,0.0016033637622571955,1955.57931000588,0.018339589179212787,30.503177566507656,164.1925833687797,1.105082779716368e-11,6,bll,22.04671287536621,2.08257419,0.0522041489145475,1430.088285381993,0.5075861472698403,J0753.0+5353,261.8341247988592,bll,bll
4FGL J0753.1-2624c,0.012703654197004631,45.04303983179853,0.21536589117717675,0.5317689798829177,243.23695780180773,2.5584532341959298e-12,1,,10.812272071838379,2.7678214,0.9385400561438995,932.9880237311896,0.009280986314830488,J0753.1-2624,0.00039519598794868216,unid,unid
4FGL J0753.2+4319,0.020797762439552493,34.40764361352194,0.05325676781044085,29.063460936422462,176.25440116638737,7.026430989264253e-13,6,,17.392261505126953,1.68014444,0.19863131598309436,9492.233543889502,0.4857780534580963,J0753.3+4319,11.0167665078564,unid,unid
4FGL J0753.4+4650,0.00277722606466012,56.07399878813885,0.06113856508522186,29.69387174183195,172.27861945514763,1.914425212862186e-12,1,,13.494061470031738,2.40353247,-0.0542931199115082,1489.38439639837,0.49536575826368107,J0753.4+4650,-0.0,unid,unid
4FGL J0753.7-4545,0.004736674394912759,34.83681061305106,0.04388075199337737,-9.210409956864991,260.01335255713064,7.584379295703919e-13,1,unk,13.95197868347168,1.5016348,0.6623807039818908,13911.808328357163,-0.16006053588769276,J0753.6-4545,-0.0,other,
4FGL J0753.9+0923,0.018469342937051637,73.70259283436462,0.08407845265208289,18.11132635736698,211.50300854284725,1.6298949774606905e-12,6,bcu,48.098453521728516,2.4545191,0.287107153217403,1445.1428947481356,0.3108643236270335,J0753.9+0922,105.84133384210848,bcu,bcu
4FGL J0754.0+0451,0.01229501451279907,257.76842410163954,0.03079683051713035,16.138655406629432,215.7422776608938,3.087864349829937e-12,2,bcu,16.039548873901367,1.72800206,0.1415505787273008,4449.448452508601,0.2779627933622779,J0754.0+0451,15.636805713293143,bcu,bcu
4FGL J0754.4-1148,0.005654133425906927,1720.253429698059,0.01644937510761906,8.235186990914638,230.76899592433836,1.5760658537318985e-11,2,bll,30.30353546142578,2.09586621,0.07157968912443469,1368.0811354487337,0.14323675690457244,J0754.4-1147,44.231496264226735,bll,bll
4FGL J0754.7+4823,0.00449390500499149,2715.4141708500683,0.01643249601979241,30.147738371833643,170.55113123779398,1.3252066813340116e-11,4,bll,97.66634368896484,2.03301437,0.10973601013729573,1810.217122635518,0.5022314000412771,J0754.7+4823,128.32245877153798,bll,bll
4FGL J0754.9-3953,0.024656922928527447,214.89820478623733,0.03540985861751315,-6.065806770655205,254.99801842280164,3.315138037490834e-12,1,,8.071911811828613,2.2646139,0.7505223786615889,2622.976466363841,-0.10567064704124401,J0754.8-3952,-0.0,unid,unid
4FGL J0755.6+1855,0.022818590840028744,48.97277786605992,0.07200543580590993,22.38434067892905,202.3557347937381,9.859417312605766e-13,2,,20.649194717407227,1.81917587,0.24392555168646357,4626.936702365234,0.38081767748519124,J0755.6+1856,0.7814189931248166,unid,unid
4FGL J0755.9-0515,0.04286915997589342,112.78877361351624,0.10853541389750959,11.82244253059029,225.1589109548169,4.451621861087824e-12,3,,3.004445791244507,2.89365453,0.04366509592796941,387.03128260136987,0.20487945463540616,J0756.0-0513,31.97421692318494,unid,unid
4FGL J0756.3-6431,0.012726696931410457,120.65350842103362,0.031697703745166776,-17.72787974227662,277.2200068586846,2.2664873822676517e-12,1,bll,10.454134941101074,2.01336492,0.047392741812479766,3938.604185368161,-0.3044965836051891,J0756.3-6430,2.3283064365386963e-08,bll,bll
4FGL J0756.6-7723,0.024994336354874767,37.72603170271032,0.06487861788751821,-22.97359882669703,289.7501408389193,1.2088398139404937e-12,1,bcu,7.571369647979736,2.22611323,0.07486491262316264,2848.33718117744,-0.3903069299846911,J0756.6-7721,-0.0,bcu,bcu
4FGL J0757.1-3729,0.011575393425023221,75.39321352122352,0.049258599364195216,-4.458910774633976,253.17862358384994,2.3187600852018533e-12,3,bll,21.044504165649414,1.79522622,0.26506684069431685,10279.8972001875,-0.07774414405419565,J0757.1-3729,4.721412485015154,bll,bll
4FGL J0757.1+0956,0.006193824129814099,2143.4380651122774,0.018526727462439586,19.06112891615357,211.30620945823262,1.4609519418021373e-11,6,bll,29.923816680908203,2.07477113,0.047222498851307027,1200.7985101189045,0.3265767435491325,J0757.1+0956,78.55875687282298,bll,bll
4FGL J0757.9+7304,0.017180766757501856,104.60986284469254,0.036778439006281326,30.686176679293098,141.8723789814642,1.1739794771888717e-12,3,,24.801389694213867,1.8946188,0.11392030391684793,4500.314516228344,0.5103354529806945,J0757.8+7303,21.26728318766041,unid,unid
